Wavenumber,Absorbance,STD
4845,0.001020236,8.01E-06
4846,0.001061737,7.86E-06
4847,0.001104773,7.72E-06
4848,0.00114929,7.60E-06
4849,0.001195234,7.48E-06
4850,0.001242552,7.38E-06
4851,0.001291189,7.29E-06
4852,0.001341093,7.20E-06
4853,0.001392211,7.12E-06
4854,0.001444489,7.05E-06
4855,0.001497875,6.99E-06
4856,0.001552319,6.93E-06
4857,0.001607769,6.88E-06
4858,0.001664176,6.84E-06
4859,0.00172149,6.80E-06
4860,0.001779665,6.77E-06
4861,0.001838653,6.74E-06
4862,0.001898409,6.71E-06
4863,0.001958889,6.69E-06
4864,0.002020051,6.67E-06
4865,0.002081854,6.66E-06
4866,0.002144258,6.64E-06
4867,0.002207226,6.63E-06
4868,0.002270721,6.62E-06
4869,0.002334709,6.62E-06
4870,0.002399158,6.61E-06
4871,0.002464037,6.61E-06
4872,0.002529316,6.60E-06
4873,0.002594969,6.60E-06
4874,0.002660971,6.60E-06
4875,0.002727298,6.60E-06
4876,0.00279393,6.60E-06
4877,0.002860845,6.60E-06
4878,0.002928028,6.60E-06
4879,0.002995463,6.60E-06
4880,0.003063134,6.60E-06
4881,0.003131031,6.60E-06
4882,0.003199144,6.60E-06
4883,0.003267463,6.60E-06
4884,0.003335983,6.60E-06
4885,0.003404697,6.60E-06
4886,0.003473602,6.60E-06
4887,0.003542698,6.59E-06
4888,0.003611982,6.59E-06
4889,0.003681456,6.59E-06
4890,0.003751121,6.59E-06
4891,0.003820983,6.59E-06
4892,0.003891045,6.59E-06
4893,0.003961313,6.59E-06
4894,0.004031793,6.59E-06
4895,0.004102495,6.59E-06
4896,0.004173425,6.58E-06
4897,0.004244593,6.58E-06
4898,0.00431601,6.58E-06
4899,0.004387685,6.58E-06
4900,0.004459631,6.58E-06
4901,0.004531857,6.58E-06
4902,0.004604375,6.57E-06
4903,0.004677199,6.57E-06
4904,0.004750338,6.57E-06
4905,0.004823806,6.57E-06
4906,0.004897614,6.57E-06
4907,0.004971774,6.57E-06
4908,0.005046297,6.57E-06
4909,0.005121194,6.57E-06
4910,0.005196477,6.57E-06
4911,0.005272155,6.56E-06
4912,0.005348239,6.56E-06
4913,0.005424736,6.56E-06
4914,0.005501657,6.56E-06
4915,0.005579009,6.56E-06
4916,0.005656799,6.56E-06
4917,0.005735032,6.56E-06
4918,0.005813715,6.56E-06
4919,0.005892852,6.56E-06
4920,0.005972447,6.56E-06
4921,0.006052502,6.56E-06
4922,0.006133018,6.56E-06
4923,0.006213998,6.56E-06
4924,0.006295439,6.56E-06
4925,0.006377341,6.56E-06
4926,0.006459702,6.56E-06
4927,0.006542519,6.56E-06
4928,0.006625786,6.56E-06
4929,0.006709498,6.56E-06
4930,0.00679365,6.56E-06
4931,0.006878233,6.56E-06
4932,0.006963241,6.56E-06
4933,0.007048663,6.56E-06
4934,0.007134489,6.56E-06
4935,0.00722071,6.56E-06
4936,0.007307312,6.56E-06
4937,0.007394285,6.56E-06
4938,0.007481614,6.56E-06
4939,0.007569286,6.56E-06
4940,0.007657287,6.56E-06
4941,0.007745601,6.56E-06
4942,0.007834214,6.56E-06
4943,0.007923109,6.56E-06
4944,0.008012269,6.56E-06
4945,0.008101679,6.56E-06
4946,0.00819132,6.56E-06
4947,0.008281176,6.56E-06
4948,0.008371229,6.56E-06
4949,0.008461461,6.56E-06
4950,0.008551855,6.56E-06
4951,0.008642392,6.56E-06
4952,0.008733055,6.56E-06
4953,0.008823825,6.56E-06
4954,0.008914685,6.56E-06
4955,0.009005618,6.56E-06
4956,0.009096605,6.56E-06
4957,0.009187629,6.56E-06
4958,0.009278673,6.56E-06
4959,0.00936972,6.56E-06
4960,0.009460753,6.56E-06
4961,0.009551756,6.56E-06
4962,0.009642714,6.56E-06
4963,0.009733609,6.56E-06
4964,0.009824427,6.55E-06
4965,0.009915152,6.55E-06
4966,0.01000577,6.55E-06
4967,0.010096268,6.55E-06
4968,0.010186629,6.55E-06
4969,0.010276842,6.55E-06
4970,0.010366892,6.55E-06
4971,0.010456767,6.55E-06
4972,0.010546455,6.55E-06
4973,0.010635942,6.55E-06
4974,0.010725217,6.55E-06
4975,0.010814268,6.55E-06
4976,0.010903085,6.55E-06
4977,0.010991654,6.55E-06
4978,0.011079967,6.55E-06
4979,0.01116801,6.55E-06
4980,0.011255775,6.55E-06
4981,0.011343251,6.55E-06
4982,0.011430426,6.55E-06
4983,0.011517291,6.55E-06
4984,0.011603835,6.55E-06
4985,0.011690049,6.55E-06
4986,0.01177592,6.55E-06
4987,0.01186144,6.55E-06
4988,0.011946598,6.55E-06
4989,0.012031382,6.55E-06
4990,0.012115783,6.55E-06
4991,0.01219979,6.55E-06
4992,0.012283391,6.55E-06
4993,0.012366576,6.55E-06
4994,0.012449332,6.55E-06
4995,0.012531649,6.55E-06
4996,0.012613515,6.55E-06
4997,0.012694917,6.55E-06
4998,0.012775844,6.55E-06
4999,0.012856283,6.55E-06
5000,0.012936222,6.55E-06
5001,0.013015647,6.55E-06
5002,0.013094546,6.55E-06
5003,0.013172905,6.55E-06
5004,0.013250712,6.55E-06
5005,0.013327952,6.55E-06
5006,0.013404612,6.55E-06
5007,0.013480679,6.55E-06
5008,0.013556138,6.55E-06
5009,0.013630977,6.55E-06
5010,0.013705181,6.55E-06
5011,0.013778737,6.55E-06
5012,0.013851631,6.55E-06
5013,0.013923851,6.55E-06
5014,0.013995383,6.55E-06
5015,0.014066214,6.55E-06
5016,0.014136333,6.55E-06
5017,0.014205727,6.55E-06
5018,0.014274384,6.55E-06
5019,0.014342294,6.55E-06
5020,0.014409446,6.55E-06
5021,0.014475831,6.55E-06
5022,0.014541438,6.55E-06
5023,0.01460626,6.55E-06
5024,0.014670289,6.55E-06
5025,0.014733518,6.55E-06
5026,0.014795942,6.55E-06
5027,0.014857556,6.55E-06
5028,0.014918355,6.55E-06
5029,0.014978338,6.55E-06
5030,0.015037501,6.55E-06
5031,0.015095846,6.55E-06
5032,0.015153372,6.55E-06
5033,0.015210081,6.55E-06
5034,0.015265977,6.55E-06
5035,0.015321064,6.55E-06
5036,0.015375348,6.55E-06
5037,0.015428835,6.55E-06
5038,0.015481535,6.55E-06
5039,0.015533456,6.55E-06
5040,0.015584611,6.55E-06
5041,0.01563501,6.55E-06
5042,0.015684669,6.55E-06
5043,0.015733602,6.55E-06
5044,0.015781825,6.55E-06
5045,0.015829355,6.55E-06
5046,0.015876213,6.55E-06
5047,0.015922417,6.55E-06
5048,0.015967988,6.55E-06
5049,0.016012949,6.55E-06
5050,0.016057323,6.55E-06
5051,0.016101133,6.55E-06
5052,0.016144406,6.55E-06
5053,0.016187167,6.55E-06
5054,0.016229443,6.55E-06
5055,0.01627126,6.55E-06
5056,0.016312647,6.55E-06
5057,0.016353633,6.55E-06
5058,0.016394246,6.55E-06
5059,0.016434516,6.55E-06
5060,0.016474471,6.55E-06
5061,0.016514143,6.55E-06
5062,0.016553561,6.55E-06
5063,0.016592754,6.55E-06
5064,0.016631752,6.55E-06
5065,0.016670585,6.55E-06
5066,0.016709282,6.55E-06
5067,0.016747871,6.55E-06
5068,0.016786383,6.55E-06
5069,0.016824843,6.55E-06
5070,0.01686328,6.55E-06
5071,0.01690172,6.55E-06
5072,0.016940188,6.55E-06
5073,0.016978711,6.55E-06
5074,0.017017312,6.55E-06
5075,0.017056014,6.55E-06
5076,0.01709484,6.55E-06
5077,0.01713381,6.55E-06
5078,0.017172945,6.55E-06
5079,0.017212263,6.55E-06
5080,0.017251783,6.55E-06
5081,0.017291521,6.55E-06
5082,0.017331492,6.55E-06
5083,0.017371711,6.55E-06
5084,0.017412192,6.55E-06
5085,0.017452945,6.55E-06
5086,0.017493983,6.55E-06
5087,0.017535314,6.55E-06
5088,0.017576948,6.55E-06
5089,0.017618891,6.55E-06
5090,0.017661152,6.55E-06
5091,0.017703736,6.55E-06
5092,0.017746647,6.55E-06
5093,0.017789889,6.55E-06
5094,0.017833468,6.55E-06
5095,0.017877384,6.55E-06
5096,0.017921641,6.55E-06
5097,0.01796624,6.55E-06
5098,0.018011182,6.55E-06
5099,0.01805647,6.55E-06
5100,0.018102104,6.55E-06
5101,0.018148084,6.55E-06
5102,0.018194413,6.55E-06
5103,0.018241092,6.55E-06
5104,0.018288121,6.55E-06
5105,0.018335504,6.55E-06
5106,0.018383242,6.55E-06
5107,0.018431338,6.55E-06
5108,0.018479796,6.55E-06
5109,0.018528621,6.55E-06
5110,0.018577817,6.55E-06
5111,0.018627392,6.55E-06
5112,0.018677352,6.55E-06
5113,0.018727707,6.55E-06
5114,0.018778465,6.55E-06
5115,0.018829638,6.55E-06
5116,0.018881239,6.55E-06
5117,0.01893328,6.55E-06
5118,0.018985777,6.55E-06
5119,0.019038746,6.55E-06
5120,0.019092206,6.55E-06
5121,0.019146175,6.55E-06
5122,0.019200675,6.55E-06
5123,0.019255726,6.55E-06
5124,0.019311354,6.55E-06
5125,0.019367583,6.55E-06
5126,0.019424438,6.55E-06
5127,0.019481947,6.55E-06
5128,0.019540138,6.55E-06
5129,0.019599041,6.55E-06
5130,0.019658685,6.55E-06
5131,0.019719102,6.55E-06
5132,0.019780323,6.55E-06
5133,0.019842379,6.55E-06
5134,0.019905303,6.55E-06
5135,0.019969127,6.55E-06
5136,0.020033883,6.55E-06
5137,0.020099603,6.55E-06
5138,0.020166318,6.55E-06
5139,0.020234058,6.55E-06
5140,0.020302853,6.55E-06
5141,0.020372731,6.55E-06
5142,0.020443719,6.55E-06
5143,0.020515841,6.55E-06
5144,0.020589121,6.55E-06
5145,0.020663579,6.55E-06
5146,0.020739233,6.55E-06
5147,0.020816099,6.55E-06
5148,0.020894188,6.55E-06
5149,0.02097351,6.55E-06
5150,0.021054069,6.55E-06
5151,0.021135867,6.55E-06
5152,0.021218901,6.55E-06
5153,0.021303163,6.55E-06
5154,0.02138864,6.55E-06
5155,0.021475316,6.55E-06
5156,0.021563169,6.55E-06
5157,0.02165217,6.55E-06
5158,0.021742286,6.55E-06
5159,0.021833477,6.55E-06
5160,0.021925698,6.55E-06
5161,0.022018898,6.55E-06
5162,0.022113018,6.55E-06
5163,0.022207993,6.55E-06
5164,0.022303753,6.55E-06
5165,0.022400219,6.55E-06
5166,0.022497306,6.55E-06
5167,0.022594923,6.55E-06
5168,0.02269297,6.55E-06
5169,0.022791342,6.55E-06
5170,0.022889927,6.55E-06
5171,0.022988604,6.55E-06
5172,0.023087247,6.55E-06
5173,0.023185722,6.55E-06
5174,0.023283891,6.55E-06
5175,0.023381606,6.55E-06
5176,0.023478714,6.55E-06
5177,0.023575057,6.55E-06
5178,0.02367047,6.55E-06
5179,0.023764782,6.55E-06
5180,0.023857817,6.55E-06
5181,0.023949393,6.55E-06
5182,0.024039325,6.55E-06
5183,0.024127423,6.55E-06
5184,0.024213491,6.55E-06
5185,0.024297331,6.55E-06
5186,0.024378743,6.55E-06
5187,0.024457521,6.55E-06
5188,0.024533459,6.55E-06
5189,0.024606349,6.55E-06
5190,0.02467598,6.55E-06
5191,0.024742141,6.55E-06
5192,0.024804621,6.55E-06
5193,0.02486321,6.55E-06
5194,0.024917696,6.55E-06
5195,0.024967871,6.55E-06
5196,0.025013528,6.55E-06
5197,0.025054462,6.55E-06
5198,0.025090472,6.55E-06
5199,0.025121359,6.55E-06
5200,0.02514693,6.55E-06
5201,0.025166997,6.55E-06
5202,0.025181374,6.55E-06
5203,0.025189886,6.55E-06
5204,0.025192361,6.55E-06
5205,0.025188636,6.55E-06
5206,0.025178553,6.55E-06
5207,0.025161966,6.55E-06
5208,0.025138735,6.55E-06
5209,0.02510873,6.55E-06
5210,0.025071831,6.55E-06
5211,0.025027929,6.55E-06
5212,0.024976923,6.55E-06
5213,0.024918725,6.55E-06
5214,0.02485326,6.55E-06
5215,0.024780461,6.55E-06
5216,0.024700276,6.55E-06
5217,0.024612665,6.55E-06
5218,0.024517601,6.55E-06
5219,0.024415069,6.55E-06
5220,0.024305067,6.55E-06
5221,0.024187608,6.55E-06
5222,0.024062717,6.55E-06
5223,0.023930434,6.55E-06
5224,0.023790811,6.55E-06
5225,0.023643916,6.55E-06
5226,0.023489827,6.55E-06
5227,0.023328641,6.55E-06
5228,0.023160463,6.55E-06
5229,0.022985414,6.55E-06
5230,0.02280363,6.55E-06
5231,0.022615256,6.55E-06
5232,0.022420453,6.55E-06
5233,0.022219392,6.55E-06
5234,0.022012259,6.55E-06
5235,0.021799249,6.55E-06
5236,0.02158057,6.55E-06
5237,0.02135644,6.55E-06
5238,0.021127089,6.55E-06
5239,0.020892754,6.55E-06
5240,0.020653685,6.55E-06
5241,0.020410138,6.55E-06
5242,0.020162379,6.55E-06
5243,0.019910681,6.55E-06
5244,0.019655323,6.55E-06
5245,0.019396592,6.55E-06
5246,0.01913478,6.55E-06
5247,0.018870184,6.55E-06
5248,0.018603105,6.55E-06
5249,0.018333847,6.55E-06
5250,0.018062718,6.55E-06
5251,0.017790027,6.55E-06
5252,0.017516085,6.55E-06
5253,0.017241202,6.55E-06
5254,0.016965689,6.55E-06
5255,0.016689856,6.55E-06
5256,0.01641401,6.55E-06
5257,0.016138457,6.55E-06
5258,0.015863498,6.55E-06
5259,0.015589431,6.55E-06
5260,0.015316548,6.55E-06
5261,0.015045136,6.55E-06
5262,0.014775476,6.56E-06
5263,0.014507843,6.56E-06
5264,0.014242501,6.56E-06
5265,0.01397971,6.56E-06
5266,0.013719718,6.56E-06
5267,0.013462764,6.56E-06
5268,0.013209078,6.56E-06
5269,0.012958879,6.56E-06
5270,0.012712375,6.56E-06
5271,0.012469762,6.56E-06
5272,0.012231224,6.56E-06
5273,0.011996933,6.56E-06
5274,0.011767048,6.56E-06
5275,0.011541715,6.56E-06
5276,0.011321068,6.56E-06
5277,0.011105225,6.56E-06
5278,0.010894292,6.56E-06
5279,0.010688359,6.56E-06
5280,0.010487506,6.56E-06
5281,0.010291795,6.56E-06
5282,0.010101275,6.56E-06
5283,0.009915981,6.56E-06
5284,0.009735935,6.56E-06
5285,0.009561143,6.56E-06
5286,0.009391598,6.56E-06
5287,0.009227281,6.56E-06
5288,0.009068156,6.56E-06
5289,0.008914177,6.56E-06
5290,0.008765283,6.56E-06
5291,0.008621402,6.56E-06
5292,0.008482448,6.56E-06
5293,0.008348325,6.56E-06
5294,0.008218924,6.56E-06
5295,0.008094127,6.56E-06
5296,0.007973803,6.56E-06
5297,0.007857812,6.56E-06
5298,0.007746006,6.56E-06
5299,0.007638226,6.56E-06
5300,0.007534307,6.56E-06
5301,0.007434074,6.56E-06
5302,0.007337347,6.56E-06
5303,0.007243938,6.56E-06
5304,0.007153654,6.56E-06
5305,0.007066297,6.56E-06
5306,0.006981666,6.56E-06
5307,0.006899553,6.56E-06
5308,0.00681975,6.56E-06
5309,0.006742046,6.56E-06
5310,0.006666227,6.56E-06
5311,0.00659208,6.56E-06
5312,0.00651939,6.56E-06
5313,0.006447945,6.56E-06
5314,0.006377531,6.56E-06
5315,0.006307938,6.57E-06
5316,0.006238958,6.57E-06
5317,0.006170386,6.57E-06
5318,0.00610202,6.57E-06
5319,0.006033665,6.57E-06
5320,0.005965127,6.57E-06
5321,0.00589622,6.57E-06
5322,0.005826765,6.57E-06
5323,0.005756587,6.57E-06
5324,0.00568552,6.58E-06
5325,0.005613404,6.58E-06
5326,0.005540089,6.58E-06
5327,0.005465432,6.58E-06
5328,0.005389299,6.58E-06
5329,0.005311566,6.58E-06
5330,0.005232116,6.59E-06
5331,0.005150846,6.59E-06
5332,0.005067659,6.59E-06
5333,0.00498247,6.59E-06
5334,0.004895206,6.59E-06
5335,0.004805801,6.59E-06
5336,0.004714203,6.59E-06
5337,0.004620369,6.59E-06
5338,0.004524268,6.59E-06
5339,0.004425879,6.60E-06
5340,0.004325192,6.60E-06
5341,0.00422221,6.60E-06
5342,0.004116943,6.60E-06
5343,0.004009415,6.60E-06
5344,0.003899659,6.60E-06
5345,0.003787719,6.60E-06
5346,0.003673648,6.60E-06
5347,0.00355751,6.60E-06
5348,0.00343938,6.60E-06
5349,0.003319339,6.60E-06
5350,0.003197481,6.60E-06
5351,0.003073907,6.60E-06
5352,0.002948726,6.60E-06
5353,0.002822055,6.60E-06
5354,0.00269402,6.61E-06
5355,0.002564755,6.61E-06
5356,0.002434398,6.62E-06
5357,0.002303095,6.62E-06
5358,0.002171,6.63E-06
5359,0.002038268,6.64E-06
5360,0.001905065,6.66E-06
5361,0.001771556,6.67E-06
5362,0.001637913,6.69E-06
5363,0.001504311,6.71E-06
5364,0.001370929,6.73E-06
5365,0.001237948,6.76E-06
5366,0.001105549,6.80E-06
5367,0.000973919,6.83E-06
5368,0.000843242,6.88E-06
5369,0.000713706,6.93E-06
5370,0.000585495,6.98E-06
5371,0.000458797,7.04E-06
5372,0.000333796,7.11E-06
5373,0.000210676,7.19E-06
5374,8.96E-05,7.27E-06
5375,-2.92E-05,7.36E-06
5376,-0.000145588,7.47E-06
5377,-0.000259388,7.58E-06
5378,-0.000370423,7.70E-06
5379,-0.000478527,7.84E-06
5380,-0.000583538,7.98E-06